Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin
T2464,2022,Summer,Home,Pune,West Bengal,C342,P105,Wallet,29248.13,44,1,0,0,0,16378.95,16378.95,12869.18
T2465,2021,Winter,Home,Kolkata,West Bengal,C754,P39,Credit Card,8923.27,54,2,0,0,2,4104.7,8209.4,9637.140000000001
T2466,2021,Monsoon,Electronics,Chennai,Delhi,C1655,P292,Wallet,17156.51,11,3,0,0,10,15269.29,45807.87,5661.659999999993
T2467,2019,Festive,Home,Delhi,Maharashtra,C958,P255,Debit Card,16025.16,64,1,0,0,20,5769.06,5769.06,10256.099999999999
T2468,2022,Winter,Mobiles,Kolkata,Maharashtra,C1880,P479,COD,13215.08,39,4,0,0,9,8061.2,32244.8,20615.52
T2469,2023,Festive,Mobiles,Bangalore,West Bengal,C1545,P151,Wallet,17288.15,67,2,0,0,12,5705.09,11410.18,23166.120000000003
T2470,2019,Summer,Grocery,Pune,Delhi,C998,P111,Debit Card,25839.69,24,3,0,0,2,19638.16,58914.479999999996,18604.589999999997
T2471,2019,Monsoon,Fashion,Hyderabad,Tamil Nadu,C513,P92,Credit Card,42772.48,20,3,0,0,10,34217.98,102653.94,25663.5
T2472,2022,Festive,Beauty,Pune,West Bengal,C1452,P408,COD,37153.23,26,3,0,0,19,27493.39,82480.17,28979.52000000001
T2473,2022,Summer,Home,Bangalore,Delhi,C1334,P11,Wallet,41795.44,40,3,0,0,8,25077.26,75231.78,50154.54000000001
T2474,2021,Monsoon,Beauty,Pune,Telangana,C524,P60,Credit Card,44203.47,23,2,0,0,10,34036.67,68073.34,20333.600000000006
T2475,2022,Summer,Beauty,Mumbai,Telangana,C355,P427,Debit Card,20924.29,6,3,0,1,8,19668.83,59006.490000000005,3766.3799999999974
T2476,2021,Festive,Beauty,Kolkata,Delhi,C1112,P79,COD,17432.11,11,4,0,0,12,15514.58,62058.32,7670.120000000003
T2477,2019,Summer,Grocery,Kolkata,Karnataka,C164,P489,Wallet,3069.64,51,4,0,0,8,1504.12,6016.48,6262.08
T2478,2020,Winter,Beauty,Hyderabad,Tamil Nadu,C1477,P3,Credit Card,46538.48,53,4,0,0,13,21873.09,87492.36,98661.56000000001
T2479,2023,Monsoon,Grocery,Pune,Delhi,C943,P61,COD,3477.99,47,1,0,0,15,1843.33,1843.33,1634.6599999999999
T2480,2019,Summer,Mobiles,Hyderabad,West Bengal,C73,P470,Debit Card,37108.55,36,3,0,0,16,23749.47,71248.41,40077.240000000005
T2481,2022,Festive,Home,Pune,Karnataka,C354,P39,Wallet,19029.79,21,4,0,0,14,15033.53,60134.12,15985.04
T2482,2023,Monsoon,Grocery,Kolkata,Delhi,C990,P497,COD,47449.28,18,3,0,0,10,38908.41,116725.23000000001,25622.609999999986
T2483,2020,Winter,Fashion,Mumbai,Maharashtra,C1138,P392,Debit Card,21096.18,36,2,0,0,11,13501.56,27003.12,15189.240000000002
T2484,2020,Monsoon,Beauty,Pune,West Bengal,C864,P56,Debit Card,40867.1,64,4,0,0,10,14712.16,58848.64,104619.76
T2485,2021,Winter,Fashion,Hyderabad,West Bengal,C429,P109,Credit Card,14276.21,64,1,0,0,17,5139.44,5139.44,9136.77
T2486,2023,Monsoon,Mobiles,Delhi,Telangana,C1934,P460,Debit Card,15094.62,56,1,0,0,23,6641.63,6641.63,8452.990000000002
T2487,2021,Summer,Mobiles,Kolkata,Maharashtra,C1357,P298,Debit Card,29856.87,8,2,1,0,11,27468.32,54936.64,4777.0999999999985
T2488,2019,Summer,Electronics,Bangalore,Maharashtra,C900,P259,UPI,49899.54,67,4,0,0,7,16466.85,65867.4,133730.76
T2489,2023,Festive,Beauty,Bangalore,West Bengal,C1783,P231,Debit Card,25975.11,37,2,0,0,20,16364.32,32728.64,19221.58
T2490,2019,Winter,Electronics,Mumbai,Tamil Nadu,C1365,P88,Wallet,46828.17,5,1,0,0,9,44486.76,44486.76,2341.409999999996
T2491,2021,Festive,Fashion,Delhi,Maharashtra,C1657,P444,COD,39355.24,68,1,0,0,22,12593.68,12593.68,26761.559999999998
T2492,2023,Summer,Home,Hyderabad,Karnataka,C1454,P362,Wallet,39834.04,41,3,0,0,2,23502.08,70506.24,48995.88
T2493,2021,Winter,Electronics,Pune,Telangana,C506,P137,Wallet,21910.81,11,2,0,0,19,19500.62,39001.24,4820.380000000005
T2494,2023,Festive,Mobiles,Kolkata,Maharashtra,C1,P45,Credit Card,19449.8,28,1,0,0,3,14003.86,14003.86,5445.939999999999
T2495,2021,Festive,Beauty,Bangalore,Telangana,C126,P216,UPI,9757.71,59,4,0,0,12,4000.66,16002.64,23028.199999999997
T2496,2020,Festive,Fashion,Bangalore,West Bengal,C1313,P6,UPI,48204.28,7,4,0,0,19,44829.98,179319.92,13497.199999999983
T2497,2021,Festive,Grocery,Bangalore,Karnataka,C1976,P83,Wallet,47977.8,27,1,0,0,7,35023.79,35023.79,12954.010000000002
T2498,2020,Festive,Mobiles,Bangalore,Delhi,C1633,P20,COD,37403.97,40,2,0,0,1,22442.38,44884.76,29923.18
T2499,2021,Winter,Grocery,Chennai,Maharashtra,C1672,P22,UPI,14953.37,61,2,0,0,1,5831.81,11663.62,18243.120000000003
T2500,2023,Festive,Home,Mumbai,Karnataka,C828,P68,UPI,12409.94,52,4,0,0,20,5956.77,23827.08,25812.68
T2501,2023,Winter,Beauty,Hyderabad,Maharashtra,C528,P373,Wallet,49432.79,17,1,0,0,5,41029.22,41029.22,8403.57
T2502,2023,Festive,Home,Kolkata,Telangana,C1096,P341,UPI,3513.83,65,4,0,0,19,1229.84,4919.36,9135.96
T2503,2022,Summer,Home,Kolkata,West Bengal,C795,P136,Credit Card,42209.5,28,2,0,0,6,30390.84,60781.68,23637.32
T2504,2019,Summer,Beauty,Kolkata,Karnataka,C219,P209,Wallet,17901.81,47,1,0,0,3,9487.96,9487.96,8413.850000000002
T2505,2023,Festive,Beauty,Hyderabad,Delhi,C253,P339,UPI,21059.71,37,4,0,0,7,13267.62,53070.48,31168.359999999993
T2506,2020,Monsoon,Grocery,Mumbai,Karnataka,C553,P110,UPI,41632.49,28,1,0,0,17,29975.39,29975.39,11657.099999999999
T2507,2023,Summer,Home,Delhi,West Bengal,C817,P373,UPI,4712.03,26,3,0,0,9,3486.9,10460.7,3675.389999999999
T2508,2022,Winter,Fashion,Pune,Telangana,C1060,P231,Wallet,17837.65,56,4,0,0,19,7848.57,31394.28,39956.32000000001
T2509,2020,Festive,Grocery,Pune,Maharashtra,C857,P488,COD,47610.81,10,4,0,0,10,42849.73,171398.92,19044.319999999978
T2510,2022,Winter,Beauty,Mumbai,Maharashtra,C833,P478,Debit Card,35013.48,23,3,0,0,6,26960.38,80881.14,24159.300000000007
T2511,2020,Monsoon,Mobiles,Bangalore,Maharashtra,C759,P255,UPI,37795.97,33,2,0,0,4,25323.3,50646.6,24945.340000000004
T2512,2021,Festive,Grocery,Pune,Maharashtra,C535,P246,Debit Card,37923.76,68,4,0,0,10,12135.6,48542.4,103152.64000000001
T2513,2019,Summer,Electronics,Bangalore,Tamil Nadu,C1810,P487,Debit Card,3216.39,18,4,0,0,17,2637.44,10549.76,2315.7999999999993
T2514,2019,Winter,Fashion,Mumbai,Telangana,C1927,P431,UPI,10319.74,34,2,0,0,15,6811.03,13622.06,7017.42
T2515,2022,Summer,Grocery,Mumbai,Maharashtra,C1007,P432,UPI,24664.91,25,1,0,0,18,18498.68,18498.68,6166.23
T2516,2019,Summer,Beauty,Hyderabad,Tamil Nadu,C156,P392,Debit Card,18533.88,69,3,0,0,19,5745.5,17236.5,38365.14
T2517,2022,Festive,Beauty,Hyderabad,Tamil Nadu,C99,P386,COD,20663.43,8,2,0,1,4,19010.36,38020.72,3306.1399999999994
T2518,2022,Winter,Fashion,Chennai,West Bengal,C87,P454,Debit Card,39116.08,50,1,0,0,6,19558.04,19558.04,19558.04
T2519,2022,Monsoon,Electronics,Kolkata,West Bengal,C673,P92,COD,931.03,12,3,0,0,2,819.31,2457.93,335.1600000000001
T2520,2019,Summer,Grocery,Chennai,West Bengal,C176,P438,Credit Card,33092.5,22,1,1,0,9,25812.15,25812.15,7280.3499999999985
T2521,2022,Festive,Grocery,Kolkata,Delhi,C753,P221,COD,205.49,64,4,0,0,18,73.98,295.92,526.04
T2522,2019,Festive,Home,Bangalore,Telangana,C555,P154,Wallet,3340.31,49,3,0,0,4,1703.56,5110.68,4910.25
T2523,2022,Monsoon,Mobiles,Chennai,Maharashtra,C771,P247,UPI,20532.65,35,1,0,0,4,13346.22,13346.22,7186.430000000002
T2524,2023,Festive,Beauty,Chennai,Telangana,C1382,P339,Credit Card,42079.24,32,3,0,0,22,28613.88,85841.64,40396.07999999999
T2525,2022,Summer,Grocery,Delhi,West Bengal,C1493,P307,Debit Card,7420.79,68,1,0,0,21,2374.65,2374.65,5046.139999999999
T2526,2020,Festive,Grocery,Mumbai,Delhi,C60,P454,COD,27820.15,41,1,0,0,10,16413.89,16413.89,11406.260000000002
T2527,2022,Winter,Grocery,Hyderabad,Telangana,C951,P365,Credit Card,33989.56,39,4,0,1,18,20733.63,82934.52,53023.71999999999
T2528,2021,Winter,Electronics,Chennai,Telangana,C1096,P438,Wallet,11630.74,40,2,0,0,11,6978.44,13956.88,9304.6
T2529,2022,Summer,Mobiles,Hyderabad,Tamil Nadu,C1221,P4,COD,25714.05,61,3,1,0,16,10028.48,30085.44,47056.71
T2530,2020,Winter,Grocery,Kolkata,Telangana,C936,P163,Debit Card,45588.08,8,4,0,0,21,41941.03,167764.12,14588.200000000012
T2531,2020,Monsoon,Fashion,Chennai,Tamil Nadu,C684,P152,Debit Card,25708.98,53,3,0,0,21,12083.22,36249.659999999996,40877.28
T2532,2019,Festive,Beauty,Kolkata,Tamil Nadu,C995,P343,COD,8034.69,43,2,0,0,19,4579.77,9159.54,6909.839999999998
T2533,2023,Summer,Home,Chennai,Karnataka,C1072,P311,Wallet,31465.15,22,4,0,0,14,24542.82,98171.28,27689.320000000007
T2534,2022,Monsoon,Fashion,Pune,West Bengal,C1953,P256,UPI,29691.57,64,2,0,0,17,10688.97,21377.94,38005.2
T2535,2019,Festive,Beauty,Bangalore,Maharashtra,C844,P120,UPI,1542.35,14,4,1,1,8,1326.42,5305.68,863.7199999999993
T2536,2023,Monsoon,Electronics,Delhi,Delhi,C762,P130,Debit Card,4711.6,27,4,0,0,21,3439.47,13757.88,5088.520000000002
T2537,2022,Summer,Mobiles,Kolkata,Tamil Nadu,C1550,P184,Wallet,8007.71,63,4,0,0,16,2962.85,11851.4,20179.440000000002
T2538,2021,Summer,Mobiles,Mumbai,Telangana,C1230,P499,Debit Card,6987.2,11,4,0,0,23,6218.61,24874.44,3074.3600000000006
T2539,2022,Monsoon,Beauty,Mumbai,Tamil Nadu,C104,P254,UPI,13121.4,17,1,0,0,22,10890.76,10890.76,2230.6399999999994
T2540,2020,Festive,Fashion,Bangalore,Tamil Nadu,C379,P304,Debit Card,22814.45,7,3,0,0,10,21217.44,63652.31999999999,4791.030000000006
T2541,2020,Winter,Home,Bangalore,Tamil Nadu,C1851,P275,COD,18711.47,44,1,0,0,5,10478.42,10478.42,8233.050000000001
T2542,2021,Winter,Electronics,Pune,Maharashtra,C203,P481,COD,44554.36,15,1,0,0,11,37871.21,37871.21,6683.1500000000015
T2543,2019,Monsoon,Beauty,Mumbai,Maharashtra,C1108,P252,Wallet,30683.05,55,1,0,0,10,13807.37,13807.37,16875.68
T2544,2023,Summer,Electronics,Kolkata,Maharashtra,C555,P145,UPI,43831.99,27,4,0,0,16,31997.35,127989.4,47338.56
T2545,2022,Festive,Mobiles,Mumbai,Maharashtra,C1714,P79,Wallet,26446.56,36,4,0,0,9,16925.8,67703.2,38083.04000000001
T2546,2020,Festive,Grocery,Delhi,Maharashtra,C1579,P471,Wallet,4675.55,45,2,1,0,12,2571.55,5143.1,4208.0
T2547,2019,Summer,Grocery,Chennai,Maharashtra,C1389,P3,UPI,23271.71,46,3,0,0,4,12566.72,37700.159999999996,32114.97
T2548,2021,Winter,Home,Delhi,Maharashtra,C1987,P436,Credit Card,41137.22,42,2,0,0,3,23859.59,47719.18,34555.26
T2549,2020,Festive,Electronics,Pune,Karnataka,C641,P259,Credit Card,9866.37,46,2,0,0,6,5327.84,10655.68,9077.060000000001
T2550,2021,Monsoon,Beauty,Pune,Tamil Nadu,C1783,P93,Debit Card,4742.47,47,3,0,0,14,2513.51,7540.530000000001,6686.88
T2551,2022,Winter,Home,Mumbai,Karnataka,C1794,P242,Credit Card,16605.85,37,3,1,0,1,10461.69,31385.07,18432.479999999996
T2552,2023,Monsoon,Fashion,Chennai,Telangana,C32,P383,COD,19567.11,41,2,1,0,16,11544.59,23089.18,16045.04
T2553,2020,Winter,Grocery,Mumbai,Maharashtra,C1808,P498,Wallet,15451.63,61,2,1,0,22,6026.14,12052.28,18850.979999999996
T2554,2020,Summer,Beauty,Delhi,West Bengal,C1960,P43,Debit Card,6934.99,68,2,0,0,23,2219.2,4438.4,9431.58
T2555,2022,Monsoon,Electronics,Delhi,Maharashtra,C1157,P245,Wallet,12691.83,68,4,0,0,20,4061.39,16245.56,34521.76
T2556,2019,Monsoon,Home,Kolkata,Delhi,C1689,P156,UPI,34177.66,64,3,0,1,7,12303.96,36911.88,65621.1
T2557,2023,Summer,Beauty,Kolkata,Karnataka,C1761,P67,Credit Card,19419.24,56,3,0,0,15,8544.47,25633.409999999996,32624.310000000005
T2558,2020,Monsoon,Home,Delhi,Maharashtra,C1020,P182,UPI,31700.96,31,1,0,0,19,21873.66,21873.66,9827.3
T2559,2023,Winter,Home,Chennai,Maharashtra,C1123,P91,Debit Card,26907.93,63,4,0,0,23,9955.93,39823.72,67808.0
T2560,2020,Festive,Home,Pune,Telangana,C372,P298,COD,27542.84,23,4,0,0,2,21207.99,84831.96,25339.399999999994
T2561,2023,Festive,Electronics,Kolkata,Tamil Nadu,C946,P115,Credit Card,12577.77,7,3,0,0,22,11697.33,35091.99,2641.3200000000015
T2562,2021,Summer,Beauty,Kolkata,Delhi,C7,P131,UPI,26172.84,43,4,0,0,21,14918.52,59674.08,45017.28
T2563,2020,Winter,Mobiles,Hyderabad,Karnataka,C1924,P275,Credit Card,1375.02,60,2,0,0,16,550.01,1100.02,1650.02
T2564,2023,Monsoon,Mobiles,Hyderabad,Tamil Nadu,C351,P122,Wallet,21700.84,10,3,0,0,4,19530.76,58592.28,6510.240000000005
T2565,2019,Monsoon,Electronics,Kolkata,Tamil Nadu,C1031,P285,COD,28716.62,32,3,0,0,13,19527.3,58581.899999999994,27567.96
T2566,2021,Festive,Electronics,Mumbai,West Bengal,C642,P361,Credit Card,9263.38,52,4,1,0,13,4446.42,17785.68,19267.839999999997
T2567,2021,Monsoon,Grocery,Chennai,West Bengal,C1441,P401,COD,12976.61,52,3,0,0,13,6228.77,18686.31,20243.52
T2568,2019,Festive,Home,Bangalore,Karnataka,C1161,P268,Wallet,11132.64,58,4,0,0,10,4675.71,18702.84,25827.719999999998
T2569,2023,Summer,Beauty,Kolkata,Karnataka,C762,P264,Wallet,3713.79,20,4,0,1,19,2971.03,11884.12,2971.039999999999
T2570,2022,Monsoon,Beauty,Hyderabad,Karnataka,C964,P13,UPI,17523.29,39,4,0,0,12,10689.21,42756.84,27336.320000000007
T2571,2019,Winter,Fashion,Chennai,Karnataka,C574,P342,Debit Card,48952.5,34,2,0,0,21,32308.65,64617.3,33287.7
T2572,2023,Monsoon,Fashion,Chennai,Maharashtra,C1964,P357,UPI,17823.24,52,4,0,0,8,8555.16,34220.64,37072.32000000001
T2573,2019,Festive,Mobiles,Hyderabad,Maharashtra,C762,P487,COD,23134.72,12,4,0,0,19,20358.55,81434.2,11104.680000000008
T2574,2019,Summer,Fashion,Chennai,Maharashtra,C1002,P133,UPI,32723.75,55,1,0,0,1,14725.69,14725.69,17998.059999999998
T2575,2020,Festive,Fashion,Chennai,Tamil Nadu,C375,P377,Credit Card,32495.19,14,1,0,0,11,27945.86,27945.86,4549.329999999998
T2576,2023,Monsoon,Mobiles,Hyderabad,Maharashtra,C1734,P292,UPI,47504.77,32,2,0,1,7,32303.24,64606.48,30403.05999999999
T2577,2022,Festive,Grocery,Delhi,Tamil Nadu,C1747,P321,Debit Card,42906.69,40,2,0,0,15,25744.01,51488.02,34325.36000000001
T2578,2020,Festive,Mobiles,Kolkata,Maharashtra,C231,P303,Debit Card,39738.74,64,4,0,0,0,14305.95,57223.8,101731.15999999999
T2579,2019,Summer,Fashion,Mumbai,Maharashtra,C1435,P167,COD,47591.04,14,1,0,0,15,40928.29,40928.29,6662.75
T2580,2019,Winter,Beauty,Bangalore,Tamil Nadu,C1387,P434,Wallet,11692.12,18,2,0,0,5,9587.54,19175.08,4209.16
T2581,2019,Monsoon,Fashion,Mumbai,Karnataka,C1834,P469,Debit Card,30929.3,67,3,0,0,19,10206.67,30620.010000000002,62167.88999999999
T2582,2023,Summer,Home,Delhi,Delhi,C1278,P85,COD,44382.4,51,3,0,0,5,21747.38,65242.14,67905.06
T2583,2023,Winter,Home,Pune,Maharashtra,C1952,P467,Debit Card,31282.08,60,4,1,0,2,12512.83,50051.32,75077.0
T2584,2020,Festive,Home,Delhi,West Bengal,C1038,P145,Debit Card,48875.54,10,1,0,0,8,43987.99,43987.99,4887.550000000003
T2585,2022,Winter,Grocery,Chennai,West Bengal,C475,P314,Wallet,5197.57,23,3,0,0,18,4002.13,12006.39,3586.319999999999
T2586,2020,Festive,Electronics,Mumbai,Tamil Nadu,C1101,P392,Credit Card,22078.66,56,1,0,0,2,9714.61,9714.61,12364.05
T2587,2021,Festive,Home,Delhi,Delhi,C472,P125,COD,48872.67,66,2,0,0,20,16616.71,33233.42,64511.92
T2588,2019,Summer,Beauty,Mumbai,West Bengal,C700,P214,Debit Card,19102.49,53,1,0,0,6,8978.17,8978.17,10124.320000000002
T2589,2019,Festive,Grocery,Delhi,Maharashtra,C1700,P353,Debit Card,37029.91,15,4,0,0,13,31475.42,125901.68,22217.96000000002
T2590,2019,Summer,Electronics,Bangalore,Delhi,C1060,P429,UPI,1714.06,50,1,1,0,21,857.03,857.03,857.03
T2591,2020,Winter,Electronics,Delhi,Maharashtra,C1928,P467,Credit Card,34802.89,49,3,0,0,13,17749.47,53248.41,51160.259999999995
T2592,2020,Winter,Home,Mumbai,Telangana,C353,P323,Wallet,46744.41,62,1,0,0,22,17762.88,17762.88,28981.530000000002
T2593,2019,Festive,Fashion,Chennai,Tamil Nadu,C197,P350,COD,19258.77,36,1,0,0,2,12325.61,12325.61,6933.16
T2594,2020,Summer,Mobiles,Mumbai,Maharashtra,C1693,P35,Debit Card,1260.73,14,1,0,0,4,1084.23,1084.23,176.5
T2595,2023,Festive,Fashion,Hyderabad,Maharashtra,C1405,P83,COD,1589.91,17,2,0,0,4,1319.63,2639.26,540.56
T2596,2023,Summer,Fashion,Mumbai,Delhi,C35,P49,Wallet,44622.76,17,4,0,0,18,37036.89,148147.56,30343.48000000001
T2597,2020,Summer,Electronics,Bangalore,Tamil Nadu,C901,P447,Credit Card,36181.3,40,3,0,0,9,21708.78,65126.34,43417.56000000001
T2598,2019,Summer,Electronics,Kolkata,Maharashtra,C1072,P41,UPI,5512.98,23,3,0,0,8,4244.99,12734.97,3803.9699999999993
T2599,2020,Winter,Grocery,Bangalore,Karnataka,C1566,P200,Credit Card,2918.6,11,1,0,0,15,2597.55,2597.55,321.0499999999997
T2600,2020,Summer,Grocery,Bangalore,Maharashtra,C58,P431,UPI,40280.3,19,1,0,0,8,32627.04,32627.04,7653.260000000002
T2601,2020,Winter,Electronics,Delhi,Karnataka,C706,P369,COD,40531.06,50,2,0,0,5,20265.53,40531.06,40531.06
T2602,2021,Summer,Beauty,Bangalore,Telangana,C424,P48,Credit Card,6201.99,52,4,0,0,4,2976.96,11907.84,12900.119999999999
T2603,2023,Winter,Beauty,Mumbai,Karnataka,C1723,P321,Credit Card,15215.72,8,3,0,0,3,13998.46,41995.38,3651.7800000000007
T2604,2022,Monsoon,Mobiles,Kolkata,Karnataka,C1396,P31,Credit Card,39045.3,7,4,0,0,19,36312.13,145248.52,10932.680000000022
T2605,2022,Winter,Electronics,Pune,Delhi,C910,P10,Wallet,26365.52,7,3,0,0,20,24519.93,73559.79000000001,5536.77
T2606,2021,Winter,Home,Chennai,Maharashtra,C688,P365,COD,47837.93,32,1,1,0,17,32529.79,32529.79,15308.14
T2607,2020,Festive,Grocery,Pune,Telangana,C1517,P382,UPI,24156.92,27,2,0,0,15,17634.55,35269.1,13044.739999999998
T2608,2021,Summer,Electronics,Bangalore,Maharashtra,C1923,P207,Credit Card,33912.51,34,2,0,0,23,22382.26,44764.52,23060.500000000007
T2609,2021,Monsoon,Beauty,Mumbai,Maharashtra,C762,P48,COD,25587.21,66,1,1,0,6,8699.65,8699.65,16887.559999999998
T2610,2019,Festive,Electronics,Delhi,Maharashtra,C676,P126,Wallet,47159.68,55,1,0,0,13,21221.86,21221.86,25937.82
T2611,2023,Summer,Beauty,Delhi,Karnataka,C775,P400,Wallet,20053.22,45,1,0,0,22,11029.27,11029.27,9023.95
T2612,2022,Monsoon,Electronics,Chennai,West Bengal,C268,P254,COD,11643.86,68,4,0,0,16,3726.04,14904.16,31671.280000000002
T2613,2020,Monsoon,Home,Chennai,Karnataka,C1933,P433,UPI,16466.37,47,1,0,0,7,8727.18,8727.18,7739.189999999999
T2614,2022,Monsoon,Mobiles,Mumbai,Maharashtra,C1311,P85,COD,42668.21,62,4,0,0,10,16213.92,64855.68,105817.16
T2615,2022,Summer,Home,Chennai,Telangana,C811,P399,COD,24997.34,63,1,0,0,16,9249.02,9249.02,15748.32
T2616,2023,Monsoon,Beauty,Chennai,West Bengal,C1123,P288,Debit Card,17841.76,44,2,0,0,13,9991.39,19982.78,15700.739999999998
T2617,2022,Monsoon,Grocery,Delhi,Telangana,C222,P457,Wallet,27304.15,50,4,0,0,8,13652.08,54608.32,54608.280000000006
T2618,2022,Festive,Grocery,Mumbai,Delhi,C1910,P436,UPI,6834.84,66,2,0,0,5,2323.85,4647.7,9021.98
T2619,2021,Winter,Fashion,Kolkata,Karnataka,C159,P257,Debit Card,466.89,53,1,0,0,7,219.44,219.44,247.45
T2620,2023,Summer,Home,Chennai,Karnataka,C44,P315,COD,14173.12,27,1,0,0,16,10346.38,10346.38,3826.7400000000016
T2621,2019,Winter,Electronics,Mumbai,Maharashtra,C1632,P445,Wallet,30329.28,48,3,0,0,21,15771.23,47313.69,43674.149999999994
T2622,2020,Festive,Mobiles,Bangalore,Delhi,C1195,P31,Debit Card,35641.7,48,4,0,0,12,18533.68,74134.72,68432.07999999999
T2623,2022,Winter,Electronics,Delhi,Maharashtra,C520,P88,Debit Card,41365.23,23,4,1,0,12,31851.23,127404.92,38056.000000000015
T2624,2020,Monsoon,Electronics,Kolkata,Maharashtra,C1345,P361,UPI,46347.85,48,4,0,0,16,24100.88,96403.52,88987.87999999999
T2625,2019,Monsoon,Home,Delhi,Karnataka,C595,P138,COD,20723.19,15,4,0,0,18,17614.71,70458.84,12433.919999999998
T2626,2020,Summer,Mobiles,Delhi,Maharashtra,C530,P427,UPI,37077.74,64,2,0,0,1,13347.99,26695.98,47459.5
T2627,2019,Summer,Fashion,Hyderabad,Telangana,C1382,P484,Debit Card,3918.71,42,4,0,0,17,2272.85,9091.4,6583.4400000000005
T2628,2021,Summer,Electronics,Mumbai,West Bengal,C719,P113,Debit Card,3064.99,7,2,0,0,3,2850.44,5700.88,429.09999999999945
T2629,2022,Festive,Mobiles,Bangalore,West Bengal,C1960,P43,UPI,6414.94,20,1,1,0,6,5131.95,5131.95,1282.9899999999998
T2630,2019,Summer,Fashion,Chennai,West Bengal,C1429,P151,Debit Card,22538.74,13,2,0,0,15,19608.7,39217.4,5860.080000000002
T2631,2020,Festive,Electronics,Bangalore,Maharashtra,C1634,P231,Credit Card,10721.82,45,4,0,0,18,5897.0,23588.0,19299.28
T2632,2022,Monsoon,Mobiles,Mumbai,Tamil Nadu,C1187,P86,Wallet,14488.86,42,2,0,0,14,8403.54,16807.08,12170.64
T2633,2021,Winter,Home,Delhi,Delhi,C1687,P471,COD,32464.43,69,4,0,0,22,10063.97,40255.88,89601.84
T2634,2022,Monsoon,Grocery,Hyderabad,West Bengal,C707,P321,Wallet,18054.4,39,2,0,0,13,11013.18,22026.36,14082.440000000002
T2635,2019,Monsoon,Grocery,Mumbai,Karnataka,C1322,P281,COD,27957.1,39,3,0,0,12,17053.83,51161.490000000005,32709.80999999999
T2636,2021,Monsoon,Electronics,Kolkata,Delhi,C1008,P157,Debit Card,20737.71,52,4,0,0,19,9954.1,39816.4,43134.439999999995
T2637,2020,Summer,Electronics,Kolkata,Telangana,C872,P298,UPI,8614.67,12,2,0,0,6,7580.91,15161.82,2067.5200000000004
T2638,2021,Summer,Mobiles,Mumbai,Telangana,C1623,P120,UPI,3886.2,31,4,0,1,14,2681.48,10725.92,4818.879999999999
T2639,2021,Summer,Grocery,Chennai,Maharashtra,C301,P214,Debit Card,11964.33,13,1,0,0,0,10408.97,10408.97,1555.3600000000006
T2640,2023,Winter,Electronics,Bangalore,Telangana,C1840,P445,COD,3073.48,34,2,0,0,1,2028.5,4057.0,2089.96
T2641,2021,Summer,Fashion,Bangalore,Telangana,C933,P387,Debit Card,31006.88,18,2,0,0,23,25425.64,50851.28,11162.480000000003
T2642,2021,Festive,Electronics,Chennai,Tamil Nadu,C544,P24,COD,39826.74,27,3,0,0,2,29073.52,87220.56,32259.659999999993
T2643,2022,Monsoon,Grocery,Hyderabad,Maharashtra,C413,P16,Debit Card,17119.09,33,4,0,0,20,11469.79,45879.16,22597.199999999997
T2644,2020,Winter,Beauty,Delhi,Maharashtra,C24,P99,Debit Card,19478.13,30,2,0,0,23,13634.69,27269.38,11686.880000000001
T2645,2022,Winter,Grocery,Pune,West Bengal,C1065,P445,Debit Card,40846.31,19,3,0,0,4,33085.51,99256.53,23282.399999999987
T2646,2022,Winter,Fashion,Pune,Tamil Nadu,C1931,P86,UPI,11286.12,20,3,1,0,15,9028.9,27086.699999999997,6771.6600000000035
T2647,2019,Winter,Mobiles,Delhi,Maharashtra,C1531,P341,COD,6134.18,17,3,1,0,16,5091.37,15274.11,3128.430000000001
T2648,2022,Winter,Fashion,Kolkata,Maharashtra,C652,P362,Debit Card,25155.68,28,4,0,0,17,18112.09,72448.36,28174.36
T2649,2023,Festive,Beauty,Hyderabad,Maharashtra,C125,P378,Wallet,32380.27,66,4,1,0,15,11009.29,44037.16,85483.92
T2650,2023,Monsoon,Beauty,Chennai,Maharashtra,C83,P33,Wallet,30062.79,61,2,0,0,10,11724.49,23448.98,36676.600000000006
T2651,2019,Winter,Electronics,Pune,Telangana,C387,P294,UPI,35750.88,40,4,0,0,2,21450.53,85802.12,57201.399999999994
T2652,2020,Monsoon,Electronics,Mumbai,Maharashtra,C1568,P64,Credit Card,3026.21,64,4,0,0,9,1089.44,4357.76,7747.08
T2653,2020,Summer,Grocery,Bangalore,Delhi,C1694,P380,UPI,21524.44,26,1,0,0,17,15928.09,15928.09,5596.3499999999985
T2654,2022,Winter,Home,Mumbai,West Bengal,C675,P425,Credit Card,12080.81,7,4,0,0,15,11235.15,44940.6,3382.6399999999994
T2655,2022,Winter,Fashion,Bangalore,Maharashtra,C443,P94,UPI,38004.24,40,1,1,0,8,22802.54,22802.54,15201.699999999997
T2656,2022,Monsoon,Grocery,Mumbai,Delhi,C1126,P127,Wallet,43661.98,40,2,0,0,20,26197.19,52394.38,34929.58000000001
